Frame,Right Upper Leg x,Right Upper Leg y,Right Upper Leg z,Left Upper Leg x,Left Upper Leg y,Left Upper Leg z,class
3436,-0.872432367,-0.861809717,0.038402729,-0.658308232,0.047338751,-0.172569803,0
3437,-0.069770937,-0.427730158,0.294825627,-0.223590487,-0.207192813,-0.222551347,0
3438,0.814108494,-0.31858163,0.069836299,-0.693276815,-0.489269684,-0.162357317,0
3439,0.784119332,0.246336464,0.117337535,0.159644397,-0.324912473,-0.226036666,0
3440,-0.726063315,0.509959889,0.004870841,1.31703512,0.179498202,-0.411609714,0
3441,-0.839270952,0.598099811,0.243775714,1.113191026,0.654062646,0.118322245,0
3442,0.202848001,0.278762308,0.151408141,1.063682066,-0.165233109,0.177247006,0
3443,1.215269465,-0.302095302,-0.060592061,0.390156224,-0.416219174,0.107407268,0
3444,0.494226296,0.085399273,0.017456093,-0.009518065,-0.28695804,-0.002845555,0
3445,-2.161754428,1.276482042,-0.267480811,-0.163766294,-0.152956665,-0.309041549,0
3446,-0.764663468,0.7206665,0.038597758,-0.360435944,-0.277054699,0.045144659,0
3447,-0.071960301,0.303778118,0.403836277,-0.009913686,-0.467015722,0.407017991,0
3448,0.170510361,-0.286113501,0.041111444,0.089537119,-0.894539255,0.105498881,0
3449,0.85548916,-1.491074657,0.249038846,-0.096401787,-1.471619489,0.149360815,0
3450,0.446082816,-0.845814147,0.530162764,0.288871981,-0.848350641,0.272497833,0
3451,1.226499223,0.088993233,0.512759688,0.438280094,-0.567641521,0.258353534,0
3452,0.802681519,0.111868211,0.307634529,-6.877912949,-9.823913061,-8.153796911,0
3453,-0.040030152,0.5458688,0.242272794,0.85033462,0.012967602,-8.465730202,0
3454,-0.412966491,0.706888416,-0.051564982,7.514179594,10.65551651,-0.30952116,0
3455,-1.029086344,0.304857487,-0.338953021,-0.065783486,-0.13087366,-0.657324526,0
3456,-0.926265336,0.339388606,-0.03944126,0.263825349,0.301194603,-0.272233123,0
3457,0.021058932,0.961110845,0.363691316,0.137828482,0.69367923,-0.092905941,0
3458,1.447566354,0.907008895,0.614067491,-0.376944095,0.493233615,0.028789437,0
3459,-0.466068638,0.572146662,0.253155832,0.394337494,-0.695163459,-1.783469845,0
3460,-1.875870896,0.375432495,0.119592645,-0.11248783,0.745683621,1.191243791,0
3461,-1.047998621,-0.606596907,-0.391799536,2.597937973,7.784410708,-0.791510133,0
3462,0.474615905,-0.765094454,-0.175364214,-9.350658098,-2.517616678,2.024707922,0
3463,-0.226484557,-0.043223653,0.447238776,1.877653696,-0.444325674,-0.478787357,0
3464,0.050203486,-0.079220428,0.249142432,-0.324659602,0.828240852,0.615221575,0
3465,-0.61996389,-0.352021907,-0.393162083,0.120788954,-0.203186979,0.241986119,0
3466,-1.60504683,-0.79858252,-0.966341428,-1.116125415,0.936110556,0.099190374,0
3467,-1.302701726,0.35667235,1.500771768,-0.753918784,3.93764686,2.246288327,0
3468,-2.707770961,1.275783471,0.072649212,-1.591194062,2.803106013,2.53158161,0
3469,5.625500546,-5.65809113,-3.665976983,1.138389027,-8.465248462,-4.376908318,0
3470,1.870965797,-2.39489652,-3.215122104,7.431380063,-6.444221556,-3.782584282,0
3471,-4.792634751,6.49125562,0.163333207,-11.93023758,16.86154931,5.338283635,0
3472,-1.626472835,0.396971846,0.447823755,3.141706594,-12.11038583,-0.551837736,0
3473,-0.252794674,-4.04406745,-0.47736027,6.094771277,-4.520079334,-1.195881701,0
3474,1.510978112,-1.328352362,-0.073275648,0.721377643,0.387506506,1.002520139,0
3475,-0.294764008,1.934443086,0.936968135,0.920247076,4.773558053,1.515650135,0
3476,-1.000711303,1.388318866,0.753340943,-1.726248047,-1.582188398,1.060234063,0
3477,-1.977532146,-0.433446869,-0.818942027,-0.261829373,-0.545830541,-1.652924126,0
3478,-0.870769094,-1.057610268,-1.436722636,-0.697883138,-1.082821164,-2.427575414,0
3479,-0.26267112,1.288921742,-0.401344551,-0.184063625,2.197373406,-1.570959737,0
3480,-0.7212852,2.436457185,0.659466787,-0.374458445,1.276746376,-0.520904982,0
3481,-0.51542007,0.754761402,0.373775457,-0.128375123,-0.403918348,-0.211531454,0
3482,-0.001266226,-1.54495968,0.355233627,0.455410616,-0.277023413,0.052489119,0
3483,1.002469633,-0.562137722,0.242668421,-0.551751845,-0.119917045,0.434022888,0
3484,1.642136968,-0.531754392,0.560398556,-0.011932423,0.290182098,0.023843805,0
3485,1.079310666,-0.763653596,0.290617742,0.140782052,0.273389456,-0.311622444,0
3486,0.627134536,-0.659786344,0.167622273,-0.071231275,-0.659300808,-0.47307593,0
3487,-0.352714581,-0.742089954,-0.349101191,0.292689293,-0.945675393,-0.572290298,0
3488,-0.648752906,-0.276037451,-0.316488795,0.046444261,-0.518905161,-0.375091136,0
3489,-0.684501022,-0.79584852,0.150642619,0.015358026,0.367104133,-0.030111768,0
3490,0.655423334,-0.684834072,0.778722022,0.316593977,1.052086234,0.059733661,0
3491,0.789116388,-0.662583402,0.276485321,-0.202042757,0.349798844,-0.279044613,0
3492,2.857188769,0.48581597,0.036930053,1.317360025,-0.392363789,-0.773381168,0
3493,6.945272257,3.794592518,2.026355528,-1.94316648,0.565880996,0.088931644,0
3494,5.922909404,4.406684076,2.103842704,0.97074114,-0.061324014,0.318578165,0
3495,-5.764595867,0.127407451,-2.186477102,0.735392848,0.674602802,0.337365453,0
3496,-3.762162304,-1.246170012,-1.735093203,0.81978814,0.331555521,0.125760343,0
3497,0.086722022,-0.522534349,0.435050087,0.604486553,-0.194847269,-0.115328882,0
3498,0.475216181,-0.281016743,0.151738371,0.16508238,-0.13497003,-0.230336557,0
3499,1.120274431,-1.263319748,-0.660232116,0.07900397,-0.02907702,-0.394130016,0
3500,0.501194963,-0.635607942,-0.245228888,-0.337197716,0.108062364,0.397888925,0
3501,0.467472522,-0.273200232,-0.290995461,-0.258215621,0.319538665,0.512519411,0
3502,1.146367476,0.51956554,-0.247186275,0.11639865,-0.132712836,0.410658446,0
3503,1.166250692,1.444879322,0.048837426,0.413505732,0.167809331,0.219371429,0
3504,0.565702184,1.908025991,0.003745497,0.138704885,-0.31379771,0.015728009,0
3505,0.306870012,1.634138989,-0.128022727,-0.170214387,-0.554093529,-0.119280344,0
3506,-0.634598069,1.495822958,-0.131018566,-0.252340647,-0.400133119,-0.063853541,0
3507,-2.030377379,0.550693713,-0.380842985,0.150554453,-0.077276813,0.136458107,0
3508,-1.631951446,-0.812560424,-0.733607148,2.76091048,2.379971711,0.033185338,0
3509,-4.327802638,-2.213127784,-0.385208955,-4.73861409,-4.659427708,0.011391349,0
3510,0.281193595,1.432289553,0.450543737,1.293028714,1.511860906,0.285947107,0
3511,4.273005567,-1.147651875,-1.469293684,0.855059734,1.671731218,0.06644136,0
3512,-0.085420867,-4.929444814,-2.096998878,-0.35152916,-0.15653356,-0.104526601,0
3513,-3.0724974,-3.176759344,-1.00922195,-0.706906781,-0.746544875,0.365945492,0
3514,-0.577348189,0.289949466,0.365272461,0.488575264,-0.805698977,0.333146045,0
3515,1.681077899,2.121792351,1.016194563,1.162006851,-0.603063856,0.519767441,0
3516,0.882043616,2.566013007,0.817073489,0.976181021,0.582157884,-0.015983338,0
3517,-0.713909988,0.453713302,0.119758345,-0.070362358,0.21745448,-0.325761295,0
3518,-1.850554825,-2.068315448,-0.00852145,-0.21551294,0.066025652,-0.171103531,0
3519,-0.413826191,-2.052749025,-0.222854055,0.308588645,0.12366139,0.114110726,0
3520,1.118879169,-0.770854453,-0.47110456,0.551062335,0.774842512,0.324015734,0
3521,1.952073319,-0.249804878,-0.474029237,0.549247782,0.474672285,0.21827073,0
3522,2.022840427,0.602401391,-0.413890124,0.365887932,0.42492754,0.155539226,0
3523,1.223889865,1.243532693,-0.122953065,-0.240351321,0.432153623,-0.130478665,0
3524,0.175713222,1.459254612,-0.0418191,-0.384855926,0.099756157,-0.40045128,0
3525,-0.584382021,0.26983816,-0.052247054,-0.497847163,-0.294788614,-0.392299223,0
3526,-1.28931604,-0.661212107,-0.304033086,-0.695571068,-0.26397735,-0.066721535,0
3527,0.684707369,0.481813869,-0.776884797,-0.776413965,0.554136478,0.418748584,0
3528,1.135818743,3.581086731,0.296909629,0.453186746,1.016543909,0.069165703,0
3529,-0.54915589,0.750716935,0.143339995,0.242902978,0.357029661,0.211442915,0
3530,-1.365780583,0.488534225,0.7477254,0.269860008,-0.325598515,0.371495697,0
3531,-1.596976481,1.283438085,0.546670078,0.180480024,-0.592031358,0.064768022,0
3532,-1.796613932,0.758198597,0.192498196,0.655530507,-0.147271627,-0.248663469,0
3533,-3.025902982,0.099768008,0.679729722,0.678530291,0.197976833,-0.275224383,0
3534,-3.73564867,-0.095472081,1.538234693,-0.176392448,-0.235680583,-0.218867514,0
3535,-3.223084964,0.822999266,3.294862885,-1.676234581,0.528774006,-0.128644966,0
3536,-1.509544961,-4.350684859,3.482540115,-3.219969544,-0.050017024,0.022941089,0
3537,7.6700914,-8.632818181,-4.651201112,-0.451468221,1.250940229,-1.701448898,0
3538,5.775185823,2.080497401,-1.001527855,0.467110193,0.71472756,-1.813834755,0
3539,-0.685573308,-0.144660939,2.253563226,0.954455018,1.790911952,0.322431517,0
3540,2.35173362,8.103768789,2.075139955,0.663800205,1.002081036,0.541157226,0
3541,-3.13288e-05,3.505964115,-1.129308774,1.326537194,-0.676743947,0.68678684,0
3542,-0.958418344,-3.520121955,-2.059914398,1.483439993,-0.615580733,1.049628546,0
3543,0.584302864,-2.140435272,-1.304702163,0.180992959,0.041410391,0.582294995,0
3544,-4.619267147,-3.214399139,0.867759207,-0.690576567,0.609297497,-0.155445778,0
3545,-2.042093358,-2.092466463,0.401387908,-0.245007996,0.95967813,-0.524849017,0
3546,3.464774997,0.171973879,-1.728691422,0.288315276,0.687695306,-1.235602946,0
3547,0.903953747,-2.332817398,-1.556909681,0.6290439,0.649100042,-0.983740816,0
3548,0.586748475,6.023468585,0.722289709,-0.019842696,1.812504151,-0.230587666,0
3549,0.664362665,1.683043312,0.557815016,1.627749139,12.58817503,0.712848141,0
3550,0.616486589,-0.097100443,0.344645932,-9.764166859,-15.4961687,-0.057994593,0
3551,-1.12602476,-1.879382173,0.321627395,1.022316777,2.160433312,0.349891996,0
3552,-0.868414386,-1.733032691,0.206282293,1.309059751,2.243789502,-0.483812516,0
3553,-0.047867261,-0.531153249,-0.044471698,2.290923172,-1.171678526,0.493854201,0
3554,-0.109870776,-1.403467271,-0.573029239,-1.74945851,-3.552360224,0.329030512,0
3555,-0.026511307,-0.332252459,-0.630141741,-1.330378856,-2.077411355,1.089063968,0
3556,-0.152775013,0.166957106,-0.673004957,-0.039502379,-0.410590596,1.352305095,0
3557,0.267037159,-0.612986976,-0.886180003,-0.059147996,1.364208574,1.212824505,0
3558,0.579835918,-0.805223938,-0.355842928,-0.835335104,0.559695989,1.125541969,0
3559,0.209466075,0.528743131,0.189849465,-0.134298922,-1.001348354,0.87573586,0
3560,0.473779907,0.294997034,0.043452818,2.009649518,-0.376999811,0.264239144,0
3561,0.676660584,-0.133413498,0.228556068,2.069509581,1.441291223,0.049052878,0
3562,-0.120459483,-1.209875311,0.54665305,0.011586614,0.577767105,0.185351723,0
3563,0.119464513,-0.785889,0.144438222,1.068702384,-1.909064893,-0.530690459,0
3564,0.826212484,-0.169787628,0.177738529,1.405274075,0.56859796,-0.444106025,0
3565,0.449666582,0.134189917,0.047171645,1.078861142,0.228583579,-0.400950012,0
3566,0.13095108,0.03496017,0.033666611,0.445758341,0.739262189,-0.635993828,0
3567,0.306711221,-0.487012568,-0.250668028,0.308024372,-1.141568058,-0.818226343,0
3568,0.478836356,-0.0766848,-0.078404602,-0.084733452,-0.591677375,-0.423184726,0
3569,0.875952805,1.038539466,0.038888414,0.8245562,2.803558758,-1.136761944,0
3570,0.576952231,0.194402405,0.279733966,0.456827763,2.195320382,-1.120397429,0
3571,-0.158849231,-0.734755724,0.607481266,-1.655290535,1.309740207,0.178597827,0
3572,-0.646951741,-1.137630421,0.263104918,-2.157644842,1.108651653,0.027236299,0
3573,0.706442104,0.156853104,0.159245146,-1.803881952,-0.425309011,0.019286607,0
3574,0.284331737,0.738094116,0.41558843,-1.772450095,0.765131379,0.843722544,0
3575,-0.300966468,-0.409552634,0.185980003,-1.192011999,1.605232879,0.854911872,0
3576,-0.166726369,0.360141241,0.140872006,-0.308104928,0.42254676,0.645982022,0
3577,0.002756431,0.414677999,-0.082109347,-0.395810998,1.977052159,0.081510422,0
3578,0.213647445,0.393586331,0.168768436,-0.08060691,1.326273598,-0.300062155,0
3579,-0.590339626,0.362974267,0.184715365,-0.825540725,-1.057649266,0.381623175,0
3580,-1.031923288,0.048568592,-0.101184204,-0.87386369,-1.761203072,0.716460254,0
3581,-0.891537071,0.258453497,-0.058017281,0.246862517,-1.702277804,-0.170367269,0
3582,-1.038808064,-0.105255927,-0.134918811,1.955556728,-0.747273009,-0.955231124,0
3583,-1.184819472,-0.534509067,-0.142869664,1.763197002,-1.851922269,-1.309156184,0
3584,-2.666415764,0.106436556,-0.400629254,-1.407410037,-1.882704757,0.773880811,0
3585,-2.644113869,-0.040892474,-1.85950182,-5.342599721,-0.705479312,3.258864039,0
3586,-0.400497575,-1.284628796,-3.508166641,-4.274613543,1.39072551,3.73350444,0
3587,1.531746573,0.036874983,-0.696453437,4.409635921,-1.396932002,-1.825073187,0
3588,1.01110691,1.125732817,3.465234652,11.31274949,-8.547012197,-4.498500196,0
3589,0.697023051,-0.879426842,2.547053683,7.307761599,-8.260531718,-6.629420408,0
3590,-1.648850449,-2.085660656,-0.463839519,-12.2108758,7.112203196,5.211958382,0
3591,-10.95639492,-7.826484217,-5.250316731,-3.815650724,0.595515622,2.707005216,0
3592,-2.059956186,2.056580963,-2.577542117,2.483081117,3.30226507,-3.452686573,0
3593,4.013805197,4.821414625,2.220772873,-0.687584518,4.914605837,-0.640929716,0
3594,0.440837107,-1.927421555,1.07791629,0.67572724,2.030141128,-0.550796133,0
3595,-0.497231012,-2.013018957,-0.121153294,-1.161382436,-0.591282374,0.438828175,0
3596,3.880589916,-0.142692123,0.867164948,-1.545300672,0.422660305,0.80143307,0
3597,13.04870296,2.561444359,1.076303079,0.520617855,-0.732956716,-0.2818991,0
3598,3.525515671,6.004343894,0.935971753,1.338481468,-0.710602879,-0.924142776,0
3599,-5.188582497,-2.49796906,-1.569397186,0.592202304,0.770608062,-0.397268202,0
3600,-5.234506261,-5.419881275,-1.714497174,0.286875043,-0.9794003,-0.222113629,0
3601,0.75049889,0.984875111,0.982650708,0.346379192,-1.115767927,0.032362842,0
3602,-0.428594513,1.744865528,1.028443897,-0.117816992,0.091834322,0.023591984,0
3603,0.072305928,1.012626396,0.790643297,-0.00253374,0.798917429,-0.250234398,0
3604,-2.934928111,-1.463248236,-0.436645609,-0.543727944,0.040555767,-0.167504808,0
3605,-0.107287675,0.178793641,-0.027793866,-0.014178988,-0.596233223,-0.035993411,0
3606,2.744883029,0.804932489,0.530104131,-0.055356479,-0.007889148,0.152660095,0
3607,0.33515516,0.202406677,0.092011126,0.065749742,0.93654369,0.330196684,0
3608,0.926089478,0.697188646,0.105918115,0.181796851,0.79766017,0.224482707,0
3609,1.510078939,0.135177268,-0.011945442,0.111043764,0.220402276,0.154171827,0
3610,1.642554777,-0.261831866,-0.465445095,0.356924285,-0.731604242,0.194878891,0
3611,0.478862994,-0.587354762,-0.745748767,-0.571361109,-0.143978644,0.356910008,0
3612,-0.107327282,-1.906861263,-1.396174542,0.069423502,0.219079704,0.149512388,0
3613,-0.320134163,-2.067803378,-1.433516077,-0.273666822,0.569863295,-0.114466246,0
3614,0.843940271,-0.660284518,-0.573597662,0.706425579,-2.166933729,0.758528578,0
3615,0.587801689,-0.051383512,0.056641474,-4.567545255,2.21370614,-0.559873816,0
3616,-0.238277316,2.321015509,0.702457181,8.212635818,2.089134663,-0.854185473,0
3617,0.618091176,4.499421298,1.214898232,-3.689616466,-4.391777082,1.141168851,0
3618,-0.274517207,3.1236047,1.244752656,0.994911601,2.197046348,0.528614423,0
3619,0.946436065,0.984149056,0.644150496,-0.566114392,-0.69072689,0.676385304,0
3620,1.054693412,1.769955759,0.876869989,-0.643237834,0.215770972,0.573173267,0
3621,-1.707407614,0.34908056,-0.260949701,-0.78744899,-0.261441139,0.474892226,0
3622,-0.601895194,0.671262907,-0.070679147,-0.400405091,-0.437607189,0.596220141,0
3623,0.262734516,1.444117296,-0.440736007,0.077033363,-0.227112671,0.27221376,0
3624,3.257917316,2.788431583,0.122783524,1.085650875,-0.110855103,-0.225313003,0
3625,4.413503336,3.515314818,1.272784589,0.056783086,-1.014801733,0.108844737,0
3626,-2.099690119,-2.950638579,1.064676702,0.540957768,-0.274462883,-0.353130512,0
3627,-6.117185629,-1.140903356,1.646815155,0.00541641,0.262342297,-1.902964482,0
3628,-6.272648486,-4.055337381,-1.222554858,-1.039855787,-0.067230945,-1.836612482,0
3629,-3.323358928,-4.191315342,-2.020811359,-1.496663577,-0.116194478,-0.648275823,0
3630,7.921470713,5.768228597,0.696409695,1.298566355,1.339542589,0.275744549,0
3631,3.076029198,-1.819655826,-0.023789514,0.860769548,0.805993728,1.044917001,0
3632,-7.232414369,-2.685308571,-1.078306067,-2.041706153,-1.542379207,1.748067224,0
3633,1.328679744,0.998437367,-0.246529335,0.514819931,0.440208081,0.290087033,0
3634,2.765554496,-4.305033975,-1.118365861,0.313883084,0.95486408,-0.470178077,0
3635,-1.856577304,-0.647092312,-0.301017149,0.286953176,0.934271063,-0.540376542,0
3636,-0.928462712,1.924546121,0.05324396,-0.193919605,0.235562632,-0.235863299,0
3637,-1.3835315,0.525248601,-0.628444991,-0.483441199,-0.09447381,-0.204051912,0
3638,1.56274423,-1.77528041,-0.458965925,-0.098705033,-0.070195165,-0.265585118,0
3639,0.184045121,0.252267794,0.129350201,0.800706158,-0.829627825,-0.32036525,0
3640,0.235362467,0.911453213,0.671327986,-1.764397749,-1.675519752,0.296715364,0
3641,-0.312695515,0.018992564,0.362889554,-0.880018866,0.370917703,0.596456596,0
3642,0.217113888,-0.920469615,-0.183030867,1.524680558,0.533765566,-0.011382875,0
3643,-0.816780481,-0.465073858,-0.405018301,0.871983377,0.841936719,-0.287780431,0
3644,-0.2083115,0.849727481,-0.294019529,0.848444757,1.207309431,-0.45654447,0
3645,0.601724306,0.683557308,0.317262062,-0.113957525,0.742829969,-0.134110305,0
3646,0.057623419,0.653373975,0.435071797,-1.695911796,0.060719087,0.006029093,0
3647,-0.005148505,-0.315802072,-0.063407748,-1.383333903,-0.328275669,-0.113116039,0
3648,0.500894664,0.497395938,-0.067045465,0.519823486,0.333878365,-0.482524682,0
3649,0.865989031,0.918496472,0.119519595,0.050647732,-0.56195577,-0.205309795,0
3650,-0.244465022,0.013977657,-0.105045719,0.368532082,0.315592913,-0.268762251,0
3651,-0.413581296,-0.214657055,-0.594855095,2.116645781,2.064732339,-0.639081066,0
3652,0.244050587,0.297060092,-0.804435824,0.009287232,-2.121908881,-0.743030672,0
3653,0.125783687,0.199364187,-0.410472687,-1.260161974,-1.96702231,-0.195419505,0
3654,0.102685736,-0.023803725,0.455320183,0.03222666,0.014353755,-0.209643899,0
3655,-1.033486654,0.767952736,0.452358829,1.299446779,1.29412572,-0.681029353,0
3656,-1.986950398,0.077499557,-0.094187805,0.755222181,1.545731511,-1.217424616,0
3657,-0.738796888,0.043543154,0.20623619,-1.766926687,-0.236204868,-0.62334044,0
3658,0.168353024,0.337218164,0.682716478,0.577778048,-1.45268587,-0.332602661,0
3659,-0.302744588,-0.123308418,0.215847961,1.514627875,-0.921664783,-0.289751402,0
3660,-0.330949005,-0.612128896,-0.367452903,0.717949737,-2.173977681,0.292966055,0
3661,0.02679183,-0.723203828,-0.512274955,-0.174014266,-0.389071319,0.915824525,0
3662,0.268664351,-0.600423095,-0.254609534,-0.702254701,-0.86614752,1.226998434,0
3663,0.423068187,-0.42130407,-0.233894866,-0.535312292,-0.655161842,0.955975832,0
3664,-0.197849047,-0.143291739,-0.217435014,-1.208880519,0.092303474,1.503147466,0
3665,0.385898178,0.043077795,-0.269170867,-0.555929582,0.883118348,0.564534985,0
3666,0.09063363,0.644845719,-0.227249547,-1.211337655,0.110650123,-0.06967152,0
3667,-0.078907888,0.350814211,-0.231301337,-0.651498158,0.939697238,0.323195921,0
3668,0.094713683,0.164953438,0.262276108,1.222718727,1.024440085,0.03615706,0
3669,0.796260447,0.680049336,0.854656685,1.998714848,0.645417613,-0.544257641,0
3670,-0.337337181,-0.14363742,0.62727322,0.2586082,0.189939032,-0.295353142,0
3671,0.182929907,-0.209417838,0.292356848,0.28762296,-0.391372335,-0.268274315,0
3672,-0.113355393,-0.048566013,0.147196621,-0.06510752,-1.92500251,-0.623441785,0
3673,0.062626797,-0.689845053,0.095411608,0.698023946,-0.785813848,-0.319422376,0
3674,0.507051124,-0.104643892,0.38610869,0.503124914,0.481684869,0.346668925,0
